Timestamp,PPS,Avg_Latency_ms,Mode,Workers
23:11:21,13.99,0.1702,SEQUENTIAL,1
23:11:22,1.54,0.1702,SEQUENTIAL,1
23:11:24,31.30,0.1701,SEQUENTIAL,1
23:11:25,15.82,0.1703,SEQUENTIAL,1
23:11:26,20.56,0.1701,SEQUENTIAL,1
23:11:27,16.14,0.1700,SEQUENTIAL,1
23:11:28,27.66,0.1702,SEQUENTIAL,1
23:11:30,12.95,0.1704,SEQUENTIAL,1
23:11:31,19.18,0.1705,SEQUENTIAL,1
23:11:33,7.48,0.1706,SEQUENTIAL,1
23:11:34,34.88,0.1705,SEQUENTIAL,1
23:11:35,32.17,0.1707,SEQUENTIAL,1
23:11:36,82.24,0.1705,SEQUENTIAL,1
23:11:38,15.27,0.1704,SEQUENTIAL,1
23:11:39,16.26,0.1706,SEQUENTIAL,1
23:11:40,6.26,0.1708,SEQUENTIAL,1
23:11:41,10.86,0.1707,SEQUENTIAL,1
23:11:43,2.37,0.1707,SEQUENTIAL,1
23:11:45,29.08,0.1710,SEQUENTIAL,1
23:11:46,39.27,0.1708,SEQUENTIAL,1
23:11:47,58.77,0.1712,SEQUENTIAL,1
23:11:48,169.99,0.1713,SEQUENTIAL,1
23:11:49,209.26,0.1723,SEQUENTIAL,1
23:11:50,77.05,0.1733,SEQUENTIAL,1
23:11:51,71.61,0.1733,SEQUENTIAL,1
23:11:52,35.65,0.1733,SEQUENTIAL,1
23:11:53,91.25,0.1728,SEQUENTIAL,1
23:11:54,19.05,0.1728,SEQUENTIAL,1
23:11:56,8.20,0.1728,SEQUENTIAL,1
23:11:57,6.44,0.1730,SEQUENTIAL,1
23:11:58,13.49,0.1729,SEQUENTIAL,1
23:12:00,0.76,0.1729,SEQUENTIAL,1
23:12:01,3.52,0.1729,SEQUENTIAL,1
23:12:03,2.37,0.1729,SEQUENTIAL,1
23:12:04,10.75,0.1731,SEQUENTIAL,1
23:12:05,15.00,0.1731,SEQUENTIAL,1
23:12:06,55.48,0.1730,SEQUENTIAL,1
23:12:08,14.23,0.1730,SEQUENTIAL,1
23:12:09,10.57,0.1729,SEQUENTIAL,1
23:12:10,16.01,0.1728,SEQUENTIAL,1
23:12:12,9.07,0.1730,SEQUENTIAL,1
23:12:13,199.01,0.1735,SEQUENTIAL,1
23:12:14,948.80,0.1734,SEQUENTIAL,1
23:12:15,928.63,0.1711,SEQUENTIAL,1
23:12:17,559.45,0.1700,SEQUENTIAL,1
23:12:18,15.28,0.1698,SEQUENTIAL,1
23:12:19,2.41,0.1698,SEQUENTIAL,1
23:12:21,3.37,0.1698,SEQUENTIAL,1
23:12:22,30.59,0.1698,SEQUENTIAL,1
23:12:23,26.08,0.1698,SEQUENTIAL,1
23:12:24,35.53,0.1701,SEQUENTIAL,1
23:12:26,2.31,0.1701,SEQUENTIAL,1
23:12:27,17.41,0.1701,SEQUENTIAL,1
23:12:29,1.75,0.1702,SEQUENTIAL,1
23:12:30,32.92,0.1705,SEQUENTIAL,1
23:12:31,28.48,0.1706,SEQUENTIAL,1
23:12:32,19.67,0.1706,SEQUENTIAL,1
23:12:33,13.99,0.1705,SEQUENTIAL,1
23:12:34,48.72,0.1708,SEQUENTIAL,1
23:12:35,36.99,0.1706,SEQUENTIAL,1
23:12:36,46.68,0.1706,SEQUENTIAL,1
23:12:38,26.34,0.1710,SEQUENTIAL,1
23:12:39,4.13,0.1710,SEQUENTIAL,1
23:12:40,23.24,0.1710,SEQUENTIAL,1
23:12:41,2.95,0.1710,SEQUENTIAL,1
23:12:42,15.57,0.1709,SEQUENTIAL,1
23:12:43,11.00,0.1710,SEQUENTIAL,1
23:12:44,882.91,0.1698,SEQUENTIAL,1
23:12:45,506.90,0.1695,SEQUENTIAL,1
23:12:46,259.02,0.1692,SEQUENTIAL,1
23:12:48,16.58,0.1694,SEQUENTIAL,1
23:12:49,4.31,0.1694,SEQUENTIAL,1
23:12:51,26.29,0.1698,SEQUENTIAL,1
23:12:52,8.16,0.1698,SEQUENTIAL,1
23:12:53,16.77,0.1698,SEQUENTIAL,1
23:12:54,30.03,0.1699,SEQUENTIAL,1
23:12:56,30.05,0.1699,SEQUENTIAL,1
23:12:57,31.22,0.1704,SEQUENTIAL,1
23:12:58,15.36,0.1702,SEQUENTIAL,1
23:12:59,4.66,0.1702,SEQUENTIAL,1
23:13:01,5.61,0.1702,SEQUENTIAL,1
23:13:02,5.93,0.1702,SEQUENTIAL,1
23:13:03,91.51,0.1703,SEQUENTIAL,1
23:13:05,36.66,0.1702,SEQUENTIAL,1
23:13:06,60.20,0.1702,SEQUENTIAL,1
23:13:07,38.53,0.1704,SEQUENTIAL,1
23:13:09,10.23,0.1703,SEQUENTIAL,1
23:13:11,12.26,0.1701,SEQUENTIAL,1
23:13:15,5.25,0.1702,SEQUENTIAL,1
23:13:16,2.87,0.1701,SEQUENTIAL,1
23:13:17,15.15,0.1700,SEQUENTIAL,1
23:13:18,56.54,0.1701,SEQUENTIAL,1
23:13:19,8.88,0.1701,SEQUENTIAL,1
23:13:20,8.00,0.1700,SEQUENTIAL,1
23:13:22,21.65,0.1702,SEQUENTIAL,1
23:13:23,25.19,0.1701,SEQUENTIAL,1
23:13:24,14.23,0.1700,SEQUENTIAL,1
23:13:25,29.19,0.1701,SEQUENTIAL,1
23:13:27,2.12,0.1701,SEQUENTIAL,1
23:13:29,12.92,0.1699,SEQUENTIAL,1
23:13:30,5.71,0.1700,SEQUENTIAL,1
23:13:31,19.95,0.1702,SEQUENTIAL,1
23:13:33,13.09,0.1702,SEQUENTIAL,1
23:13:34,14.41,0.1702,SEQUENTIAL,1
23:13:35,54.81,0.1702,SEQUENTIAL,1
23:13:36,39.19,0.1700,SEQUENTIAL,1
23:13:37,36.54,0.1699,SEQUENTIAL,1
23:13:39,23.68,0.1700,SEQUENTIAL,1
23:13:40,6.36,0.1700,SEQUENTIAL,1
23:13:43,5.84,0.1701,SEQUENTIAL,1
23:13:44,23.13,0.1701,SEQUENTIAL,1
23:13:46,10.44,0.1701,SEQUENTIAL,1
23:13:47,7.36,0.1702,SEQUENTIAL,1
23:13:49,48.21,0.1703,SEQUENTIAL,1
23:13:50,45.95,0.1702,SEQUENTIAL,1
23:13:51,7.85,0.1702,SEQUENTIAL,1
23:13:52,10.86,0.1702,SEQUENTIAL,1
23:13:53,16.69,0.1703,SEQUENTIAL,1
23:13:55,13.62,0.1704,SEQUENTIAL,1
23:13:56,25.63,0.1703,SEQUENTIAL,1
23:13:57,14.87,0.1704,SEQUENTIAL,1
23:13:58,14.89,0.1707,SEQUENTIAL,1
23:14:00,14.12,0.1706,SEQUENTIAL,1
23:14:01,2.68,0.1706,SEQUENTIAL,1
23:14:02,8.49,0.1708,SEQUENTIAL,1
23:14:03,18.69,0.1707,SEQUENTIAL,1
23:14:04,30.30,0.1706,SEQUENTIAL,1
23:14:05,29.74,0.1707,SEQUENTIAL,1
23:14:07,14.70,0.1706,SEQUENTIAL,1
23:14:08,7.85,0.1708,SEQUENTIAL,1
23:14:10,32.21,0.1710,SEQUENTIAL,1
23:14:11,7.95,0.1710,SEQUENTIAL,1
23:14:12,11.02,0.1710,SEQUENTIAL,1
23:14:13,34.58,0.1709,SEQUENTIAL,1
23:14:15,10.13,0.1709,SEQUENTIAL,1
23:14:16,10.49,0.1708,SEQUENTIAL,1
23:14:17,17.51,0.1710,SEQUENTIAL,1
23:14:19,9.01,0.1709,SEQUENTIAL,1
23:14:20,11.93,0.1709,SEQUENTIAL,1
23:14:21,1.93,0.1709,SEQUENTIAL,1
23:14:22,23.42,0.1708,SEQUENTIAL,1
23:14:23,13.78,0.1708,SEQUENTIAL,1
23:14:24,4.67,0.1708,SEQUENTIAL,1
23:14:26,9.69,0.1708,SEQUENTIAL,1
23:14:27,1.98,0.1708,SEQUENTIAL,1
23:14:28,21.71,0.1710,SEQUENTIAL,1
23:14:29,43.27,0.1709,SEQUENTIAL,1
23:14:30,14.99,0.1708,SEQUENTIAL,1
23:14:31,4.80,0.1708,SEQUENTIAL,1
23:14:32,4.79,0.1709,SEQUENTIAL,1
23:14:34,62.94,0.1708,SEQUENTIAL,1
23:14:35,25.76,0.1709,SEQUENTIAL,1
23:14:36,60.64,0.1710,SEQUENTIAL,1
23:14:37,22.95,0.1710,SEQUENTIAL,1
23:14:39,0.46,0.1710,SEQUENTIAL,1
19:55:52,0.33,4.0741,PARALLEL,8
19:55:53,2.95,2.2057,PARALLEL,8
19:55:54,33.29,0.4967,PARALLEL,8
19:55:56,3.76,0.5026,PARALLEL,8
19:55:57,83.92,0.4060,PARALLEL,8
19:55:58,61.97,0.5090,PARALLEL,8
19:55:59,8.98,0.5144,PARALLEL,8
19:56:00,7.15,0.5109,PARALLEL,8
19:56:01,4.87,0.4998,PARALLEL,8
19:56:02,8.78,0.4897,PARALLEL,8
19:56:04,37.47,0.4577,PARALLEL,8
19:56:05,79.64,0.4889,PARALLEL,8
19:56:06,29.82,0.4915,PARALLEL,8
19:56:08,4.81,0.4949,PARALLEL,8
19:56:10,18.08,0.4954,PARALLEL,8
19:56:11,26.29,0.4789,PARALLEL,8
19:56:13,5.00,0.4733,PARALLEL,8
19:56:14,9.69,0.4813,PARALLEL,8
19:56:15,11.50,0.4961,PARALLEL,8
19:56:16,1.71,0.4942,PARALLEL,8
19:56:18,20.05,0.5029,PARALLEL,8
19:56:20,6.23,0.5029,PARALLEL,8
19:56:21,1.32,0.5012,PARALLEL,8
20:06:56,0.29,0.6268,PARALLEL,8
20:06:58,4.69,0.8676,PARALLEL,8
20:06:59,30.57,0.9953,PARALLEL,8
20:07:00,41.72,0.8506,PARALLEL,8
20:07:01,189.66,0.4872,PARALLEL,8
20:07:02,133.34,0.4785,PARALLEL,8
20:07:04,12.41,0.4757,PARALLEL,8
20:07:05,4.74,0.4718,PARALLEL,8
20:07:06,11.13,0.4793,PARALLEL,8
20:07:07,7.41,0.4756,PARALLEL,8
20:07:09,5.06,0.4752,PARALLEL,8
20:07:11,4.63,0.4692,PARALLEL,8
20:07:12,3.16,0.4728,PARALLEL,8
20:07:13,7.35,0.4768,PARALLEL,8
20:07:14,2.47,0.4816,PARALLEL,8
20:07:15,12.67,0.4767,PARALLEL,8
20:07:17,47.49,0.4898,PARALLEL,8
20:07:19,10.25,0.5118,PARALLEL,8
20:07:21,3.05,0.5106,PARALLEL,8
20:07:24,2.57,0.5115,PARALLEL,8
20:07:25,2.65,0.5167,PARALLEL,8
20:07:26,7.32,0.5138,PARALLEL,8
20:07:28,1.28,0.5122,PARALLEL,8
20:07:29,9.73,0.5094,PARALLEL,8
20:07:30,22.42,0.5176,PARALLEL,8
20:07:31,13.75,0.5184,PARALLEL,8
20:07:33,7.45,0.5147,PARALLEL,8
20:07:43,0.20,0.5168,PARALLEL,8
20:07:44,45.57,0.5279,PARALLEL,8
20:07:45,22.08,0.5271,PARALLEL,8
20:07:46,53.92,0.5289,PARALLEL,8
20:07:48,18.99,0.5256,PARALLEL,8
20:07:49,14.01,0.5307,PARALLEL,8
20:07:51,11.99,0.5365,PARALLEL,8
20:07:52,25.71,0.5446,PARALLEL,8
20:07:53,13.74,0.5454,PARALLEL,8
20:07:54,5.90,0.5487,PARALLEL,8
20:07:56,17.69,0.5436,PARALLEL,8
20:07:59,3.78,0.5452,PARALLEL,8
20:08:01,31.34,0.5449,PARALLEL,8
20:08:02,6.84,0.5423,PARALLEL,8
20:08:04,13.87,0.5383,PARALLEL,8
20:08:05,8.82,0.5344,PARALLEL,8
20:08:06,3.58,0.5360,PARALLEL,8
20:08:09,10.53,0.5356,PARALLEL,8
20:08:11,4.40,0.5404,PARALLEL,8
21:58:19,0.17,0.0000,PARALLEL,8
21:58:21,8.09,0.2284,PARALLEL,8
21:58:22,1.17,0.2764,PARALLEL,8
21:58:24,8.66,0.5299,PARALLEL,8
21:58:25,37.55,0.9442,PARALLEL,8
21:58:26,22.14,0.8741,PARALLEL,8
21:58:27,29.47,0.7371,PARALLEL,8
21:58:28,24.56,0.7123,PARALLEL,8
21:58:29,11.29,0.6980,PARALLEL,8
21:58:31,5.04,0.6855,PARALLEL,8
21:58:32,30.51,0.6987,PARALLEL,8
21:58:33,18.98,0.7583,PARALLEL,8
21:58:34,16.80,0.7623,PARALLEL,8
21:59:26,0.14,1.0121,PARALLEL,8
21:59:27,68.78,0.8663,PARALLEL,8
21:59:28,17.61,0.7863,PARALLEL,8
21:59:29,5.79,0.7527,PARALLEL,8
21:59:30,4.55,0.7715,PARALLEL,8
21:59:31,38.54,0.7616,PARALLEL,8
21:59:33,17.41,0.7318,PARALLEL,8
21:59:34,8.23,0.7259,PARALLEL,8
21:59:35,6.83,0.7225,PARALLEL,8
21:59:36,0.93,0.7189,PARALLEL,8
21:59:38,2.09,0.7212,PARALLEL,8
21:59:40,10.19,0.7489,PARALLEL,8
21:59:41,4.46,0.7428,PARALLEL,8
21:59:42,6.93,0.7331,PARALLEL,8
21:59:44,5.48,0.7153,PARALLEL,8
21:59:45,35.54,0.6885,PARALLEL,8
21:59:46,25.62,0.6592,PARALLEL,8
21:59:47,2.51,0.6592,PARALLEL,8
21:59:50,5.42,0.6738,PARALLEL,8
21:59:51,4.43,0.6688,PARALLEL,8
21:59:53,16.50,0.6602,PARALLEL,8
21:59:54,4.02,0.6590,PARALLEL,8
21:59:56,2.20,0.6628,PARALLEL,8
21:59:57,38.78,0.7627,PARALLEL,8
21:59:58,99.73,1.3619,PARALLEL,8
21:59:59,56.69,1.4754,PARALLEL,8
22:00:00,79.91,1.4970,PARALLEL,8
22:00:01,113.05,1.4547,PARALLEL,8
22:00:02,105.81,1.4879,PARALLEL,8
22:00:03,46.90,1.4602,PARALLEL,8
22:00:04,54.69,1.6383,PARALLEL,8
22:00:05,53.95,1.7454,PARALLEL,8
22:00:06,167.98,1.7377,PARALLEL,8
22:00:07,174.88,1.6082,PARALLEL,8
22:00:08,22.69,1.5868,PARALLEL,8
22:00:10,4.08,1.5837,PARALLEL,8
22:00:11,14.61,1.5718,PARALLEL,8
22:00:12,12.79,1.5610,PARALLEL,8
22:00:13,13.58,1.5614,PARALLEL,8
22:00:14,6.00,1.5594,PARALLEL,8
22:00:15,14.25,1.5559,PARALLEL,8
22:00:16,14.35,1.5516,PARALLEL,8
22:00:18,3.22,1.5492,PARALLEL,8
22:00:19,6.02,1.5434,PARALLEL,8
22:00:20,3.87,1.5407,PARALLEL,8
22:00:22,6.55,1.5360,PARALLEL,8
22:01:18,0.35,2.4290,SEQUENTIAL,1
22:01:19,6.99,0.7193,SEQUENTIAL,1
22:01:20,28.09,0.5510,SEQUENTIAL,1
22:01:22,9.74,0.5943,SEQUENTIAL,1
22:01:24,0.86,0.5975,SEQUENTIAL,1
22:01:25,6.72,0.5898,SEQUENTIAL,1
22:01:26,1.83,0.5730,SEQUENTIAL,1
22:01:28,4.11,0.5776,SEQUENTIAL,1
22:01:29,11.52,0.5588,SEQUENTIAL,1
22:01:31,6.17,0.5386,SEQUENTIAL,1
22:01:32,42.54,0.5922,SEQUENTIAL,1
22:01:33,19.56,0.5828,SEQUENTIAL,1
22:01:34,17.30,0.5456,SEQUENTIAL,1
22:01:35,31.06,0.5376,SEQUENTIAL,1
22:01:37,15.80,0.5335,SEQUENTIAL,1
22:01:38,1.77,0.5291,SEQUENTIAL,1
22:01:39,2.18,0.5381,SEQUENTIAL,1
22:01:40,4.02,0.5423,SEQUENTIAL,1
22:01:41,9.87,0.5361,SEQUENTIAL,1
22:01:43,4.86,0.5470,SEQUENTIAL,1
22:01:45,5.32,0.5671,SEQUENTIAL,1
22:01:46,3.63,0.5589,SEQUENTIAL,1
22:01:47,9.06,0.5588,SEQUENTIAL,1
22:01:48,7.55,0.5403,SEQUENTIAL,1
22:01:50,9.74,0.5179,SEQUENTIAL,1
22:01:52,0.47,0.5163,SEQUENTIAL,1
22:01:54,6.78,0.5093,SEQUENTIAL,1
22:01:57,10.90,0.5022,SEQUENTIAL,1
22:01:59,4.00,0.4899,SEQUENTIAL,1
22:02:00,5.69,0.4849,SEQUENTIAL,1
22:02:01,1.86,0.4877,SEQUENTIAL,1
22:02:02,5.70,0.4788,SEQUENTIAL,1
22:02:04,11.03,0.4970,SEQUENTIAL,1
22:02:05,0.63,0.4958,SEQUENTIAL,1
22:02:07,0.70,0.4946,SEQUENTIAL,1
22:02:08,4.16,0.4873,SEQUENTIAL,1
22:02:10,4.03,0.5214,SEQUENTIAL,1
22:02:12,3.96,0.5392,SEQUENTIAL,1
22:02:13,6.87,0.5509,SEQUENTIAL,1
22:02:14,3.90,0.5516,SEQUENTIAL,1
22:02:15,9.15,0.5590,SEQUENTIAL,1
22:02:17,4.97,0.5886,SEQUENTIAL,1
22:02:19,0.64,0.5873,SEQUENTIAL,1
22:02:21,3.77,0.5912,SEQUENTIAL,1
22:02:22,47.06,0.6058,SEQUENTIAL,1
22:02:23,8.73,0.6151,SEQUENTIAL,1
22:02:24,1.94,0.6128,SEQUENTIAL,1
22:02:25,3.86,0.6119,SEQUENTIAL,1
22:02:26,8.35,0.6092,SEQUENTIAL,1
22:02:27,16.26,0.6086,SEQUENTIAL,1
22:02:29,3.60,0.6065,SEQUENTIAL,1
22:02:31,3.67,0.6238,SEQUENTIAL,1
22:02:32,6.82,0.6294,SEQUENTIAL,1
22:02:34,2.22,0.6324,SEQUENTIAL,1
22:02:36,1.09,0.6302,SEQUENTIAL,1
22:02:37,18.74,0.6302,SEQUENTIAL,1
22:02:38,9.13,0.6371,SEQUENTIAL,1
22:02:39,10.98,0.6292,SEQUENTIAL,1
22:02:40,24.68,0.6276,SEQUENTIAL,1
22:02:41,19.05,0.6382,SEQUENTIAL,1
22:02:44,3.31,0.6459,SEQUENTIAL,1
22:02:49,1.86,0.6465,SEQUENTIAL,1
22:02:50,11.46,0.6631,SEQUENTIAL,1
22:03:34,0.37,2.7990,SEQUENTIAL,1
22:03:35,57.76,0.9904,SEQUENTIAL,1
22:03:36,168.47,0.8919,SEQUENTIAL,1
22:03:37,119.97,0.7874,SEQUENTIAL,1
22:03:39,53.19,0.7707,SEQUENTIAL,1
22:03:40,6.81,0.7628,SEQUENTIAL,1
22:03:42,4.15,0.7574,SEQUENTIAL,1
22:03:43,28.98,0.7438,SEQUENTIAL,1
22:03:44,10.33,0.7341,SEQUENTIAL,1
22:03:46,7.83,0.7233,SEQUENTIAL,1
22:03:47,2.50,0.7279,SEQUENTIAL,1
22:03:49,2.70,0.7254,SEQUENTIAL,1
22:03:51,5.15,0.7229,SEQUENTIAL,1
22:03:52,1.33,0.7328,SEQUENTIAL,1
22:04:13,0.20,2.9855,PARALLEL,8
22:04:14,3.43,1.7333,PARALLEL,8
22:04:19,4.85,1.0233,PARALLEL,8
22:04:20,23.95,0.9655,PARALLEL,8
22:04:22,0.50,0.9497,PARALLEL,8
22:04:24,5.70,0.9359,PARALLEL,8
22:04:26,6.37,0.9080,PARALLEL,8
22:04:27,5.02,0.8652,PARALLEL,8
22:04:29,0.55,0.8554,PARALLEL,8
22:04:33,8.80,0.8543,PARALLEL,8
22:04:34,2.85,0.8470,PARALLEL,8
22:04:35,22.29,0.8489,PARALLEL,8
22:04:37,19.58,0.7690,PARALLEL,8
22:04:38,8.36,0.7572,PARALLEL,8
22:04:39,2.67,0.7610,PARALLEL,8
22:04:41,7.93,0.7568,PARALLEL,8
22:04:44,0.40,0.7532,PARALLEL,8
22:04:45,47.29,0.7393,PARALLEL,8
22:04:47,10.22,0.7341,PARALLEL,8
22:04:49,3.25,0.7310,PARALLEL,8
22:04:50,5.63,0.7252,PARALLEL,8
22:04:51,5.44,0.7232,PARALLEL,8
22:04:53,3.35,0.7204,PARALLEL,8
22:04:54,1.12,0.7158,PARALLEL,8
